1,710.1074,227
1,710.8305,897
1,711.8369,134
1,712.4161,75
1,712.4161,76
1,712.5261,1039
1,712.5824,1032
1,713.4051,133
1,713.9216,1024
1,713.9866,894
1,714.0439,73
1,714.0583,1056
1,714.2641,441
1,714.3153,1633
1,714.4143,1027
1,714.4275,1009
1,715.1849,98
1,719.2751,93
1,722.1439,1031
1,723.6548,939
1,723.9594,816
1,727.6280,104
1,727.7225,74
1,727.7883,1058
1,727.9103,1069
1,728.0845,72
1,728.2786,736
1,747.2504,417
1,963.1296,777
-1,1063.1296,-1
0,1.0,2
0,1.0,48
1,347.7561,9
1,496.6653,3
1,496.6653,4
1,545.8389,11
1,552.1787,40
1,552.2227,41
1,565.7714,39
1,567.8318,731
1,588.2277,657
1,604.8319,56
1,615.5071,15
1,620.4090,57
1,622.0288,54
1,624.8194,55
1,715.7826,24
1,716.3272,680
1,740.3395,68
1,746.0421,29
1,750.8060,45
1,752.4229,688
1,754.5264,614
1,755.7598,655
1,757.4753,543
1,760.3307,663
1,760.5868,2303
1,760.7156,2030
1,761.0486,448
1,767.8557,17
1,767.8780,2733
1,768.8622,52
1,770.9879,62
1,771.1442,2644
1,771.2440,42
1,776.4701,600
1,780.0510,2815
1,782.0115,2294
1,789.0120,2219
1,791.1759,532
1,791.6646,2828
1,794.6702,583
1,814.5666,169
1,816.8731,35
1,819.0193,479
1,820.6726,347
1,820.7630,601
1,821.0672,666
1,821.1350,168
1,994.5140,1833
1,1044.9967,462
1,1101.4143,186
1,1116.9829,184
1,1118.1255,1411
1,1146.8116,776
1,1234.9538,224
1,1368.1729,237
1,1389.4089,148
1,1408.7327,215
1,1417.2117,176
1,1427.4308,210
1,1431.9573,206
1,1435.7857,192
1,1439.3525,212
1,1442.6586,1551
1,1444.2141,1354
1,1445.6527,1659
1,1451.1672,248
1,1451.5132,1962
-1,1551.5132,-1
0,1.0,3
0,1.0,38
1,37.9739,48
1,64.5790,56
1,71.0354,57
-1,171.0354,-1
0,1.0,3
0,1.0,48
1,73.6051,9
1,382.2482,40
1,389.2067,41
1,419.0571,11
1,427.7281,1
1,427.7281,2
1,430.1408,39
1,434.1060,731
1,453.5146,657
1,469.2509,56
1,480.8519,15
1,484.8347,57
1,486.4460,54
1,489.2371,55
1,584.1398,24
1,584.9465,680
1,607.4724,68
1,614.8633,29
1,619.4341,45
1,621.0795,688
1,623.2083,614
1,624.2790,655
1,626.1173,543
1,628.9138,723
1,628.9199,663
1,629.0213,2030
1,629.0371,2303
1,629.6114,448
1,636.3771,17
1,636.6261,2733
1,637.4607,52
1,639.4712,62
1,639.7301,42
1,645.4577,600
1,649.0634,2815
1,651.0806,2294
1,658.1796,2219
1,660.6749,532
1,660.7675,2828
1,664.2387,583
1,683.8907,169
1,686.2221,35
1,688.1546,479
1,689.9978,347
1,690.1072,601
1,690.4074,666
1,690.4688,168
1,863.8478,1833
1,914.3304,462
1,970.7480,186
1,986.3167,184
1,987.4592,1411
1,1016.1453,776
1,1104.2875,224
1,1237.5066,237
1,1258.7426,148
1,1278.0664,215
1,1286.5455,176
1,1296.7645,210
1,1301.2910,206
1,1305.1195,192
1,1308.6862,212
1,1311.9924,1551
1,1313.5478,1354
1,1314.9864,1659
1,1320.5009,248
1,1320.8470,1962
-1,1420.8470,-1
0,1.0,3
0,1.0,49
1,18.4419,657
-1,118.4419,-1
0,1.0,3
0,1.0,96
-1,101.0000,-1
0,1.0,4
0,1.0,38
1,37.9739,48
1,64.5790,56
1,71.0354,57
-1,171.0354,-1
0,1.0,4
0,1.0,48
1,73.6051,9
1,382.2482,40
1,389.2067,41
1,419.0571,11
1,427.7281,1
1,427.7281,2
1,430.1408,39
1,434.1060,731
1,453.5146,657
1,469.2509,56
1,480.8519,15
1,484.8347,57
1,486.4460,54
1,489.2371,55
1,584.1398,24
1,584.9465,680
1,607.4724,68
1,614.8633,29
1,619.4341,45
1,621.0795,688
1,623.2083,614
1,624.2790,655
1,626.1173,543
1,628.9138,723
1,628.9199,663
1,629.0213,2030
1,629.0371,2303
1,629.6114,448
1,636.3771,17
1,636.6261,2733
1,637.4607,52
1,639.4712,62
1,639.7301,42
1,645.4577,600
1,649.0634,2815
1,651.0806,2294
1,658.1796,2219
1,660.6749,532
1,660.7675,2828
1,664.2387,583
1,683.8907,169
1,686.2221,35
1,688.1546,479
1,689.9978,347
1,690.1072,601
1,690.4074,666
1,690.4688,168
1,863.8478,1833
1,914.3304,462
1,970.7480,186
1,986.3167,184
1,987.4592,1411
1,1016.1453,776
1,1104.2875,224
1,1237.5066,237
1,1258.7426,148
1,1278.0664,215
1,1286.5455,176
1,1296.7645,210
1,1301.2910,206
1,1305.1195,192
1,1308.6862,212
1,1311.9924,1551
1,1313.5478,1354
1,1314.9864,1659
1,1320.5009,248
1,1320.8470,1962
-1,1420.8470,-1
0,1.0,4
0,1.0,49
1,18.4419,657
-1,118.4419,-1
0,1.0,4
0,1.0,96
-1,101.0000,-1
0,1.0,5
0,1.0,21
1,124.1684,652
1,151.0617,587
1,160.1169,2828
1,163.6412,450
1,165.4977,2776
1,166.8844,479
1,167.5654,402
1,297.7385,663
-1,397.7385,-1
0,1.0,5
0,1.0,24
-1,101.0000,-1
0,1.0,5
0,1.0,33
1,124.1684,652
1,151.0617,587
1,160.1169,2828
1,163.6412,450
1,165.4977,2776
1,166.8844,479
1,167.5654,402
1,297.7385,663
-1,397.7385,-1
0,1.0,5
0,1.0,34
1,36.7804,36
1,49.6267,583
1,73.7343,663
1,74.6674,532
1,90.8334,652
1,94.2116,2828
1,95.9196,2776
1,96.1446,479
1,106.8564,675
1,111.5238,587
1,129.4737,17
-1,229.4737,-1
0,1.0,5
0,1.0,35
1,413.4302,36
-1,513.4302,-1
0,1.0,5
0,1.0,36
1,36.1683,583
1,90.4230,532
1,105.7330,2828
1,111.1324,2776
1,113.3937,652
1,113.9720,2798
1,385.8677,663
-1,485.8677,-1
0,1.0,5
0,1.0,52
1,169.1478,532
1,191.2539,530
1,195.8105,2828
1,197.6098,2776
1,197.8233,479
-1,297.8233,-1
0,1.0,5
0,1.0,280
1,1300.8104,285
-1,1400.8104,-1
0,1.0,5
0,1.0,418
1,46.2655,530
1,50.6922,2828
1,52.4995,2776
1,52.5774,479
-1,152.5774,-1
0,1.0,5
0,1.0,430
1,23.4639,532
1,28.1369,2776
1,28.1787,479
-1,128.1787,-1
0,1.0,5
0,1.0,431
1,21.3143,532
1,25.7808,2776
1,25.7966,479
-1,125.7966,-1
0,1.0,5
0,1.0,481
1,73.9432,530
1,78.8094,2828
1,80.8575,2776
1,81.0032,479
-1,181.0032,-1
0,1.0,5
0,1.0,530
1,22.2848,2828
1,23.3678,532
1,26.5299,479
-1,126.5299,-1
0,1.0,5
0,1.0,532
1,53.8878,530
1,58.4717,2828
1,60.3640,2776
1,60.4648,479
-1,160.4648,-1
0,1.0,5
0,1.0,583
1,41.4170,652
1,55.7252,2828
1,58.3505,532
1,60.9992,2776
1,61.0691,479
-1,161.0691,-1
0,1.0,5
0,1.0,584
1,143.8082,652
1,164.6084,2828
1,166.1978,532
1,169.3164,2776
1,169.3430,479
-1,269.3430,-1
0,1.0,5
0,1.0,587
1,37.8994,652
-1,137.8994,-1
0,1.0,5
0,1.0,627
1,68.2627,530
1,73.0631,2828
1,75.0745,2776
1,75.2093,479
-1,175.2093,-1
0,1.0,5
0,1.0,652
1,40.2131,583
1,54.5214,2828
1,57.1466,532
1,59.7954,2776
1,59.8653,479
-1,159.8653,-1
0,1.0,5
0,1.0,661
1,268.0709,662
1,392.0408,587
1,396.7501,36
1,424.9765,2828
1,468.7672,35
1,477.2658,2776
1,495.4179,2798
1,505.0705,532
1,512.1232,530
-1,612.1232,-1
0,1.0,5
0,1.0,2590
1,45.6058,2776
1,94.4432,532
1,107.0526,530
1,107.2857,431
1,264.2663,2828
-1,364.2663,-1
0,1.0,5
0,1.0,2599
1,43.1793,2798
1,67.9689,532
1,75.4356,530
1,76.2930,2828
-1,176.2930,-1
0,1.0,5
0,1.0,2600
1,28.7465,2798
1,50.4440,532
1,56.2102,479
1,57.8368,530
1,59.1163,2828
-1,159.1163,-1
0,1.0,5
0,1.0,2798
1,20.1070,2776
1,55.1986,532
1,66.0785,530
1,66.1077,431
1,228.3872,2828
-1,328.3872,-1
0,1.0,5
0,1.0,2831
1,24.5258,2798
1,44.8915,532
1,45.7140,479
1,58.4084,530
1,60.2505,2828
-1,160.2505,-1
0,1.0,7
0,1.0,24
-1,101.0000,-1
0,1.0,7
0,1.0,34
-1,101.0000,-1
0,1.0,7
0,1.0,250
1,1401.7595,251
1,1487.8808,2031
1,1503.7682,2028
-1,1603.7682,-1
0,1.0,7
0,1.0,280
1,626.2394,285
-1,726.2394,-1
0,1.0,7
0,1.0,466
1,8.1036,2776
1,8.6796,479
-1,108.6796,-1
0,1.0,7
0,1.0,467
1,9.3842,2776
1,10.4113,479
-1,110.4113,-1
0,1.0,7
0,1.0,479
1,49.0320,501
-1,149.0320,-1
0,1.0,7
0,1.0,501
1,11.0436,2776
1,12.8632,479
-1,112.8632,-1
0,1.0,7
0,1.0,502
1,27.4865,2776
1,32.0835,2798
-1,132.0835,-1
0,1.0,7
0,1.0,714
1,62.5231,2776
1,69.0298,2798
-1,169.0298,-1
0,1.0,7
0,1.0,2589
1,40.5452,2776
1,57.1045,501
-1,157.1045,-1
0,1.0,7
0,1.0,2590
1,19.9467,2776
1,33.0448,501
-1,133.0448,-1
0,1.0,7
0,1.0,2599
1,23.6251,2798
1,31.3998,501
-1,131.3998,-1
0,1.0,7
0,1.0,2600
1,17.9997,2798
1,24.4933,501
-1,124.4933,-1
0,1.0,7
0,1.0,2774
1,92.4797,2776
1,111.6899,501
-1,211.6899,-1
0,1.0,7
0,1.0,2776
1,72.0802,2798
1,82.4458,501
-1,182.4458,-1
0,1.0,7
0,1.0,2798
1,12.4352,2776
1,22.8008,501
-1,122.8008,-1
0,1.0,7
0,1.0,2831
1,16.0392,2798
1,22.0412,501
-1,122.0412,-1
0,1.0,8
0,1.0,15
-1,101.0000,-1
0,1.0,8
0,1.0,23
-1,101.0000,-1
0,1.0,8
0,1.0,24
-1,101.0000,-1
0,1.0,8
0,1.0,96
1,66.8977,15
1,88.1245,24
1,95.5692,680
1,112.9236,433
1,140.2245,663
1,156.0388,85
1,160.6366,690
1,166.5366,1020
1,171.0497,1037
1,172.4676,73
1,173.7638,948
1,173.9421,448
1,174.6693,500
1,179.0486,1029
1,180.6181,1028
1,180.9169,988
1,180.9198,1094
1,181.6349,758
1,182.2502,655
1,183.6433,964
1,186.5840,1012
1,186.7810,644
1,191.3935,17
1,191.4783,793
1,192.2630,62
1,192.4795,42
1,409.8851,52
1,437.8432,428
1,448.7137,285
1,450.8050,583
1,458.0613,532
1,458.2797,695
1,460.3885,280
1,466.2629,286
1,466.5130,554
1,469.1272,2786
1,469.5934,281
1,470.2781,2797
1,471.3461,2294
1,471.5452,169
1,471.7044,417
1,471.8246,287
1,473.4563,347
1,473.6441,168
1,557.1492,1411
1,624.0558,238
1,644.7560,218
1,654.4959,230
1,656.2826,1282
1,657.2518,233
1,661.1472,1155
1,661.5672,1144
1,662.6500,960
1,664.9590,1959
1,668.1086,1681
1,670.0440,1894
1,670.4093,1893
-1,770.4093,-1
0,1.0,8
0,1.0,169
1,1260.1716,166
1,1285.7461,174
1,1285.9871,173
1,1305.6130,1833
1,1332.9877,148
1,1349.2396,1682
1,1384.8241,2255
1,1417.0547,2528
1,1427.8399,281
1,1428.3432,264
1,1431.3389,292
1,1433.4025,2443
1,1433.4025,2561
1,1439.9539,167
1,1440.4999,329
1,1441.4977,340
1,1442.0394,335
1,1454.6773,2797
1,1583.8406,680
-1,1683.8406,-1
0,1.0,8
0,1.0,250
1,52.3431,251
1,88.4320,2031
1,90.2928,2028
1,172.8542,690
-1,272.8542,-1
0,1.0,8
0,1.0,251
1,53.2385,250
1,89.3274,2031
1,91.1882,2028
1,173.7496,690
-1,273.7496,-1
0,1.0,8
0,1.0,280
1,53.7681,285
-1,153.7681,-1
0,1.0,8
0,1.0,772
-1,101.0000,-1
0,1.0,8
0,1.0,789
1,262.1436,783
-1,362.1436,-1
0,1.0,9
0,1.0,23
-1,101.0000,-1
0,1.0,9
0,1.0,39
1,1035.2831,40
1,1049.9204,41
1,1165.4501,48
1,1186.9112,11
1,1198.1471,3
1,1198.1471,4
1,1198.5542,731
1,1199.2270,1
1,1199.2270,2
1,1220.6907,657
1,1237.5545,56
1,1247.8075,15
1,1253.1286,57
1,1254.7522,54
1,1257.5426,55
1,1346.7090,24
1,1347.1468,680
1,1371.8269,68
1,1376.7605,29
1,1381.6130,45
1,1383.2169,688
1,1385.3088,614
1,1386.6162,655
1,1388.2759,543
1,1391.1553,663
1,1391.5038,2303
1,1391.6810,2030
1,1391.8875,448
1,1398.5724,2733
1,1398.7138,17
1,1399.6839,52
1,1401.8666,62
1,1401.9135,2644
1,1402.1215,42
1,1407.0958,600
1,1410.6432,2815
1,1412.6061,2294
1,1419.5626,2219
1,1421.4564,532
1,1422.1423,2828
1,1424.9112,583
1,1445.0506,169
1,1447.3054,35
1,1449.5345,479
1,1451.1508,347
1,1451.2116,601
1,1451.5237,666
1,1451.6008,168
1,1624.9798,1833
1,1675.4625,462
1,1731.8801,186
1,1747.4487,184
1,1748.5913,1411
1,1777.2773,776
-1,1877.2773,-1
0,1.0,9
0,1.0,250
1,1012.5484,251
1,1097.6937,2031
1,1113.6679,2028
-1,1213.6679,-1
0,1.0,9
0,1.0,251
1,1347.2087,250
1,1432.3540,2031
1,1448.3282,2028
-1,1548.3282,-1
0,1.0,9
0,1.0,280
1,1103.2849,285
-1,1203.2849,-1
0,1.0,10
0,1.0,11
1,29.2368,9
1,67.0504,41
1,67.4313,40
1,90.3751,39
1,92.5709,731
1,127.2863,690
1,219.9366,15
1,263.1320,24
1,264.3795,680
1,284.0650,29
1,288.8956,45
1,290.0128,52
1,290.0302,688
1,290.7679,614
1,293.0104,543
1,294.4678,655
1,294.7777,444
1,295.1017,428
1,295.5832,2294
1,296.2593,532
1,296.2604,663
1,296.4767,33
1,296.9102,740
1,297.0821,727
1,297.1562,2219
1,298.4749,169
1,298.6885,2488
1,298.9296,2797
1,299.2634,2338
1,299.3991,2325
1,299.5836,337
1,299.6774,347
1,299.7973,2429
1,299.8344,2063
1,299.8634,168
1,347.2593,1411
1,373.0127,462
1,383.6203,238
1,398.1545,218
1,402.3800,1833
1,406.3003,230
1,411.7909,1282
1,413.1201,1155
1,416.2375,960
1,416.7443,1144
1,418.2570,1959
1,425.0445,1681
1,426.9494,1894
1,427.6516,1893
1,553.4201,1269
1,592.0922,2001
1,595.6993,182
1,595.8585,193
1,658.3548,793
1,692.0306,455
1,1078.5332,192
1,1082.9846,206
1,1092.5902,176
1,1097.2576,1659
1,1097.6156,212
1,1099.9747,1551
1,1100.3150,1248
1,1100.4398,1354
-1,1200.4398,-1
0,1.0,10
0,1.0,23
-1,101.0000,-1
0,1.0,10
0,1.0,37
-1,101.0000,-1
0,1.0,10
0,1.0,38
1,152.6405,37
1,168.8955,11
1,178.6802,731
1,203.0002,690
1,310.4031,15
1,354.3397,24
1,355.8993,680
1,376.1600,29
1,380.8388,52
1,380.9230,45
1,381.5979,688
1,382.2754,614
1,384.4917,543
1,385.8991,655
1,385.9462,444
1,386.1902,428
1,386.6129,2294
1,387.4469,532
1,387.6621,33
1,387.9904,663
1,388.1639,740
1,388.1941,727
1,388.2818,2219
1,389.6475,169
1,389.8249,2488
1,390.1373,2797
1,390.4505,2338
1,390.5460,2325
1,390.7910,337
1,390.8494,347
1,390.9784,2429
1,391.0065,2063
1,391.0361,168
1,438.4301,1411
1,464.5198,462
1,474.8351,238
1,489.3865,218
1,493.9836,1833
1,497.5343,230
1,503.0199,1282
1,504.3549,1155
1,507.4712,960
1,507.9738,1144
1,509.4910,1959
1,516.2668,1681
1,518.1709,1894
1,518.8725,1893
1,634.8247,793
1,645.2813,1269
1,668.5005,455
1,683.9797,2001
1,687.5771,182
1,687.7364,193
1,1167.6123,192
1,1172.1777,206
1,1181.7569,176
1,1186.4299,1659
1,1186.7841,212
1,1189.1440,1551
1,1189.4838,1248
1,1189.6089,1354
-1,1289.6089,-1
0,1.0,10
0,1.0,39
1,77.4100,9
1,116.8611,41
1,117.3111,40
1,134.2147,11
1,142.7304,731
1,170.2445,690
1,268.9367,15
1,312.1322,24
1,313.3796,680
1,333.0651,29
1,337.8957,45
1,339.0129,52
1,339.0304,688
1,339.7680,614
1,342.0105,543
1,343.4680,655
1,343.7778,444
1,344.1018,428
1,344.5834,2294
1,345.2594,532
1,345.2605,663
1,345.4768,33
1,345.9103,740
1,346.0822,727
1,346.1564,2219
1,347.4750,169
1,347.6886,2488
1,347.9297,2797
1,348.2636,2338
1,348.3993,2325
1,348.5838,337
1,348.6775,347
1,348.7974,2429
1,348.8345,2063
1,348.8635,168
1,396.2594,1411
1,422.0128,462
1,432.6204,238
1,447.1546,218
1,451.3801,1833
1,455.3004,230
1,460.7910,1282
1,462.1203,1155
1,465.2376,960
1,465.7444,1144
1,467.2571,1959
1,474.0447,1681
1,475.9495,1894
1,476.6517,1893
1,602.4202,1269
1,641.0923,2001
1,644.6994,182
1,644.8586,193
1,707.3549,793
1,741.0307,455
1,1127.5333,192
1,1131.9847,206
1,1141.5904,176
1,1146.2577,1659
1,1146.6157,212
1,1148.9749,1551
1,1149.3151,1248
1,1149.4399,1354
-1,1249.4399,-1
0,1.0,10
0,1.0,40
1,141.6060,9
1,204.5304,41
1,255.6464,11
1,278.3722,39
1,280.7136,731
1,315.3076,690
1,408.0597,15
1,451.2552,24
1,452.5026,680
1,472.1881,29
1,477.0187,45
1,478.1359,52
1,478.1534,688
1,478.8910,614
1,481.1335,543
1,482.5910,655
1,482.9008,444
1,483.2248,428
1,483.7064,2294
1,484.3824,532
1,484.3835,663
1,484.5998,33
1,485.0333,740
1,485.2052,727
1,485.2794,2219
1,486.5980,169
1,486.8116,2488
1,487.0527,2797
1,487.3866,2338
1,487.5223,2325
1,487.7068,337
1,487.8006,347
1,487.9204,2429
1,487.9575,2063
1,487.9865,168
1,535.3824,1411
1,561.1358,462
1,571.7434,238
1,586.2776,218
1,590.5031,1833
1,594.4234,230
1,599.9140,1282
1,601.2433,1155
1,604.3606,960
1,604.8674,1144
1,606.3801,1959
1,613.1677,1681
1,615.0725,1894
1,615.7747,1893
1,741.5432,1269
1,780.2153,2001
1,783.8224,182
1,783.9816,193
1,846.4779,793
1,880.1537,455
1,1266.6563,192
1,1271.1077,206
1,1280.7134,176
1,1285.3807,1659
1,1285.7387,212
1,1288.0979,1551
1,1288.4381,1248
1,1288.5629,1354
-1,1388.5629,-1
0,1.0,10
0,1.0,51
-1,101.0000,-1
0,1.0,10
0,1.0,52
-1,101.0000,-1
0,1.0,10
0,1.0,169
1,1139.1891,166
1,1164.7147,174
1,1164.9549,173
1,1184.3864,1833
1,1214.2147,148
1,1230.4481,1682
1,1271.5394,2255
1,1304.6477,2528
1,1313.9592,292
1,1323.6151,264
1,1324.0255,281
1,1327.4551,2443
1,1327.4551,2561
1,1332.5783,167
1,1333.4397,340
1,1333.5089,329
1,1334.4306,2159
1,1334.5863,335
1,1380.0840,2797
-1,1480.0840,-1
0,1.0,10
0,1.0,304
1,1528.2659,309
-1,1628.2659,-1
0,1.0,11
0,1.0,23
-1,101.0000,-1
0,1.0,11
